lat,lon,Name,Adresse,Spots,
47.2039606,-1.568602,Perial 90 boulevard de la Prairie au Duc NANTES / ILINK,90 boulevard de la Prairie au Duc NANTES / ILINK, 6,lat,lon,Name,Adresse,Spots,
47.2225646,-1.6399658,Perial 2 RUE DU CHARRON  SAINT HERBLAIN/LE TERMINAL,2 RUE DU CHARRON  SAINT HERBLAIN/LE TERMINAL, 6,lat,lon,Name,Adresse,Spots,
47.2319667,-1.6265078,Perial 9 IMPASSE SERGE REGGIANI SAINT HERBLAIN / SUNSET BAT A,9 IMPASSE SERGE REGGIANI SAINT HERBLAIN / SUNSET BAT A, 5,lat,lon,Name,Adresse,Spots,
47.2319667,-1.6265078,Perial 9 IMPASSE SERGE REGGIANI SAINT HERBLAIN / SUNSET BAT B ,9 IMPASSE SERGE REGGIANI SAINT HERBLAIN / SUNSET BAT B , 8,lat,lon,Name,Adresse,Spots,
47.2266056,-1.6231477,Perial 1 IMPASSE CHARLES TRENET DAR ARMOR / SAINT HERBLAIN,1 IMPASSE CHARLES TRENET DAR ARMOR / SAINT HERBLAIN, 13,lat,lon,Name,Adresse,Spots,
51.0337675,2.3707016,Perial 19 RUE DES FUSILLIERS MARINS DUNKERQUE/POLE MARINE,19 RUE DES FUSILLIERS MARINS DUNKERQUE/POLE MARINE, 1,lat,lon,Name,Adresse,Spots,
50.6076194,3.1554657,Perial 1 AVENUE DE L'HORIZON  VILLENEUVE D'ASCQ,1 AVENUE DE L'HORIZON  VILLENEUVE D'ASCQ, 130,lat,lon,Name,Adresse,Spots,
48.5219631,7.7389749,Perial 200 Rue Jean-Dominique Cassini ILLKIRCH GRAFFENSTADEN EULER,200 Rue Jean-Dominique Cassini ILLKIRCH GRAFFENSTADEN EULER, 110,lat,lon,Name,Adresse,Spots,
48.5237456,7.7381289,Perial Boulevard sebastien brant ILLKIRCH/SEBASTIEN BRANT GAUSS,Boulevard sebastien brant ILLKIRCH/SEBASTIEN BRANT GAUSS, 5,lat,lon,Name,Adresse,Spots,
48.5229159,7.736516,Perial 1 Rue Jean-Dominique Cassini ILLKIRCH/LE THALES,1 Rue Jean-Dominique Cassini ILLKIRCH/LE THALES, 41,lat,lon,Name,Adresse,Spots,
45.7422606,4.8390172,Perial 20 RUE LORTET LYON / LORTET,20 RUE LORTET LYON / LORTET, 6,lat,lon,Name,Adresse,Spots,
45.7293391,4.8226312,Perial 12 / 14 rue Jonas Salk LYON / HALLE BORIE 2,12 / 14 rue Jonas Salk LYON / HALLE BORIE 2, 1,lat,lon,Name,Adresse,Spots,
45.7389409,4.8886742,Perial 60 Avenue Rockefeller LYON / ADENINE,60 Avenue Rockefeller LYON / ADENINE, 18,lat,lon,Name,Adresse,Spots,
45.764043,4.835659,Perial 25 - 27 - 29 rue Joannes Carret LYON / SOLAR WEST,25 - 27 - 29 rue Joannes Carret LYON / SOLAR WEST, 45,lat,lon,Name,Adresse,Spots,
45.7561409,4.8979389,Perial 61/63 AVENUE PAUL KRUGER VILLEURBANNE/L'ECHO ,61/63 AVENUE PAUL KRUGER VILLEURBANNE/L'ECHO , 11,lat,lon,Name,Adresse,Spots,
45.713996,4.9282786,Perial 117 ALLEE DES PARCS SAINT PRIEST/MYLAN,117 ALLEE DES PARCS SAINT PRIEST/MYLAN, 264,lat,lon,Name,Adresse,Spots,
45.713996,4.9282786,Perial 117 ALLEE DES PARCS SAINT PRIEST/ILENA PARK,117 ALLEE DES PARCS SAINT PRIEST/ILENA PARK, 64,lat,lon,Name,Adresse,Spots,
46.3079587,4.8293535,Perial 954 AV. DU MAL DE LATTRE DE TASSIGNY MACON ,954 AV. DU MAL DE LATTRE DE TASSIGNY MACON , ,lat,lon,Name,Adresse,Spots,
